id,handle,link_id,content,lat,long,created_at,updated_at
4844,torressongz,484756120100028418,My red wedges came just in time for 4th of July 😁,39.04062903,-94.66073102,2014-07-03 18:00:20.614773,2014-07-03 18:00:20.614773
4845,sarahcoll22,484756050415845376,I just now realized that tomorrow is the 4th of July,30.28645782,-86.04079499,2014-07-03 18:00:20.617204,2014-07-03 18:00:20.617204
4846,JoelBurns,484755997848637440,"Wonder how many tried that line the day before 4th of July? 
😷
“@interface7: @JoelBurns come to the house and say hi. #iSick”",32.74916709,-97.33044639,2014-07-03 18:00:20.619522,2014-07-03 18:00:20.619522
4847,doddynyc,484755997656113153,"sooo, what are the 4th of July plans?",40.82524517,-73.95343218,2014-07-03 18:00:20.621672,2014-07-03 18:00:20.621672
4848,DylanWest15,484755960133451777,"“@courtneyshayye: 4th of July can't already be tomorrow, no way🙅” @30_brand so close for work to be done this year 👍😊",36.87939301,-94.59697113,2014-07-03 18:00:20.623506,2014-07-03 18:00:20.623506
4849,AlexaDanyelle,484755955545280512,Everyone's posting pics of their 4th of July nails and I'm over here like yay for no nail polish or makeup bc I work in a kitchen.. 😑😞,41.06303097,-73.94928007,2014-07-03 18:00:20.625689,2014-07-03 18:00:20.625689
4850,jessica_dumont,484755943670812672,Ready for 4th of July weekend 🇺🇸🌊,43.51953889,-70.3709512,2014-07-03 18:00:20.627831,2014-07-03 18:00:20.627831
4851,tegantomasko,484755905943457793,"To have a 4th of July party, or not...",26.24472186,-80.23899875,2014-07-03 18:00:20.629712,2014-07-03 18:00:20.629712
4852,SCHFMA,484755896384630785,"Here is to life, liberty, and the pursuit of happiness! May you have a very happy 4th of July! http://t.co/24I8e6QX4V",34.17949125,-82.1548622,2014-07-03 18:00:20.631741,2014-07-03 18:00:20.631741
4853,52EIGHTYLOUNGE,484755890688765953,Happy early 4th of July! Come try our Sparkler Cocktail this afternoon!! #4thofJuly #chicago #rooftop… http://t.co/L2MNnXHBRk,41.896082,-87.622621,2014-07-03 18:00:20.633522,2014-07-03 18:00:20.633522
4854,nismo91zx,484755885881712640,A 4th of July bonfire by the beach would be nice,33.8272172,-118.1486579,2014-07-03 18:00:20.635357,2014-07-03 18:00:20.635357
4855,carlazanoni,484755836032409600,Powering down until Sunday. Happy 4th of July all. xo http://t.co/82gH93Sw6u,41.12209281,-74.16350127,2014-07-03 18:00:20.63729,2014-07-03 18:00:20.63729
4856,larkinalexandra,484755820966871040,Happy 4th of July from the #JPrevolution! #july4 #summer2014 #fireworks #firecrackers #sparklers #fire… http://t.co/Hp20hx1zuA,30.385584,-97.722366,2014-07-03 18:00:20.639692,2014-07-03 18:00:20.639692
4857,PamelaGeee,484758374441971712,"""4th of July needs to happen in college."" @xduffs very very true....",33.83138881,-118.33648386,2014-07-03 18:00:23.694729,2014-07-03 18:00:23.694729
4858,ThatsKirstenx3,484758307899731969,*wet n wild!!! RFT! “@RageOnPaige: 4th of July tomorrow and I'll be at SeaWorld with a pay increase. God bless America 🇺🇸”,28.30265845,-81.34045653,2014-07-03 18:00:23.698209,2014-07-03 18:00:23.698209
4859,anature,484758302426157056,Just 'celebrated' the 4th of July with a group of Americans while in Shanghai. What is my life right now? #perfect #travel #dream,31.30474161,121.49144455,2014-07-03 18:00:23.700579,2014-07-03 18:00:23.700579
4860,Rob_from_605,484758270767157248,T minus 4 hours till the 4th of July weekend in Pierre. Got to love the river this time of year.,44.36084203,-100.34341801,2014-07-03 18:00:23.702756,2014-07-03 18:00:23.702756
4861,CasperAndreas1,484758255282176000,Arrived!! Who else will be at Fire Island for 4th of July weekend? @ Fire Island Pines Harbor http://t.co/ev5kgXWQR5,40.6656415,-73.06957397,2014-07-03 18:00:23.704523,2014-07-03 18:00:23.704523
4862,agrtg,484758231374241792,Happy 4th of July! Happy birthday USA.,3.5790526,98.6940501,2014-07-03 18:00:23.706464,2014-07-03 18:00:23.706464
4863,SnowConeGuy,484758149480853504,A 1000 lbs of sugar &amp; sour straws!!! Gearing up for the 4th of July weekend at eskimosno! #EskimoSno @… http://t.co/TzgFPAP8rO,35.21659863,-97.49303968,2014-07-03 18:00:23.708584,2014-07-03 18:00:23.708584
4865,shelbytmatthews,484758095214571521,“@ohtumblrposts: Girls on the 4th of July. http://t.co/HRoKFUkorZ” @aliciahobbs3 oh ya,30.49996193,-89.08449769,2014-07-03 18:00:23.712859,2014-07-03 18:00:23.712859
4866,TDaddyRitch,484758082312867842,"Music festival + Amusement park

         = My 4th Of July",39.8370088,-94.1840144,2014-07-03 18:00:23.715134,2014-07-03 18:00:23.715134
4867,JesseDikes,484758078902902785,Tomorrow's 4th of July and I still don't know what I'm doing,26.10090433,-80.39032496,2014-07-03 18:00:23.717376,2014-07-03 18:00:23.717376
4868,_shawniii,484758064520638465,First 4th of July in Arkansas,34.73437516,-92.29038752,2014-07-03 18:00:23.719903,2014-07-03 18:00:23.719903
4869,Panburys,484758063056830465,Sweet Special! Peach fold-over. Start your 4th of July celebration off the right way with these… http://t.co/UpirtPE1Ll,33.754038,-84.379863,2014-07-03 18:00:23.722056,2014-07-03 18:00:23.722056
4870,Kaattteeee91,484758062188998656,I would love to spend the 4th of July with a boy and just watch fireworks together 💏🎆,26.65229703,-81.97337825,2014-07-03 18:00:23.72405,2014-07-03 18:00:23.72405
4871,AlmightyShad,484758048075157504,I got a job interview in 4th of july smh,29.1652918,-81.0383386,2014-07-03 18:00:23.726174,2014-07-03 18:00:23.726174
4872,terbeezy,484758007012540416,4th of July about to be Liveeee🇺🇸,37.22645528,-121.97124258,2014-07-03 18:00:23.728118,2014-07-03 18:00:23.728118
4873,cakequeen11,484758001031868416,Gotta get that 4th of July deco! #PartyCity (@ Party City) https://t.co/y8NMeqHJIt,29.35584472,-98.54339434,2014-07-03 18:00:23.730256,2014-07-03 18:00:23.730256
4874,PaTtikaVonshae,484757983885529088,Anytime I'm with my BISHHH @CeCe_Mula 💕💍 I never remember the night 🙈 but I STAMP ima remember my 4th of July . Turn up BISHHH 🍺🍻,36.00742187,-78.47997023,2014-07-03 18:00:23.732302,2014-07-03 18:00:23.732302
4875,nathanamende,484757973236203521,My family's very patriotic; we won't be in the USA on the 4th of July ✌️🇺🇸🎆,48.85985948,2.29518632,2014-07-03 18:00:23.734425,2014-07-03 18:00:23.734425
4876,latinaprgal,484758491622420481,What a great article on #Hispanos &amp; the 4th of July celebrations. Thanks for sharing @lavozhouston @Manantial3! http://t.co/8PckHnNy2H,29.77140569,-95.37846019,2014-07-03 18:00:24.890941,2014-07-03 18:00:24.890941
4877,falafelBistro,484758489693446145,"Tomorrow 4th of July , we will be closed ! Stay safe and enjoy the holiday :)) &lt;3 !",50.10840053,8.66829463,2014-07-03 18:00:24.894514,2014-07-03 18:00:24.894514
4878,sarahlaroux,484758481249910784,Got a little fratty at work today. Happy 4th of July Eve 🇺🇸🇺🇸🇺🇸 #USA http://t.co/9CLvNsr1wX,40.5759699,-105.09176368,2014-07-03 18:00:24.896614,2014-07-03 18:00:24.896614
4879,whosrapunzel,484758476464615424,4th of July is the only day out of 365 that Nyack is lit... I'm gonna be so mad if it rains,41.0925471,-73.9378349,2014-07-03 18:00:24.898873,2014-07-03 18:00:24.898873
4880,ArdenDunteman,484758446407815168,it stinks I'm in Cali for the 4th of July 😔,33.03456659,-117.08175832,2014-07-03 18:00:24.900869,2014-07-03 18:00:24.900869
4881,B_lud,484758405899239424,People coming to the 4th of July party tonight like: http://t.co/h1am5WoWWb,37.20956034,-93.29604287,2014-07-03 18:00:24.902977,2014-07-03 18:00:24.902977
4882,bayleecarroll_,484758401654587394,“@DrakeJoshQuotez: 4th of July got me like 🇺🇸 http://t.co/UKi2a3gXBW” @CourtneyLorenzz,34.26963262,-118.90038083,2014-07-03 18:00:24.904714,2014-07-03 18:00:24.904714
4883,latinaprgal,484758491622420481,What a great article on #Hispanos &amp; the 4th of July celebrations. Thanks for sharing @lavozhouston @Manantial3! http://t.co/8PckHnNy2H,29.77140569,-95.37846019,2014-07-03 18:00:26.757824,2014-07-03 18:00:26.757824
4884,falafelBistro,484758489693446145,"Tomorrow 4th of July , we will be closed ! Stay safe and enjoy the holiday :)) &lt;3 !",50.10840053,8.66829463,2014-07-03 18:00:26.761395,2014-07-03 18:00:26.761395
4885,sarahlaroux,484758481249910784,Got a little fratty at work today. Happy 4th of July Eve 🇺🇸🇺🇸🇺🇸 #USA http://t.co/9CLvNsr1wX,40.5759699,-105.09176368,2014-07-03 18:00:26.763517,2014-07-03 18:00:26.763517
4886,whosrapunzel,484758476464615424,4th of July is the only day out of 365 that Nyack is lit... I'm gonna be so mad if it rains,41.0925471,-73.9378349,2014-07-03 18:00:26.765743,2014-07-03 18:00:26.765743
4887,ArdenDunteman,484758446407815168,it stinks I'm in Cali for the 4th of July 😔,33.03456659,-117.08175832,2014-07-03 18:00:26.767962,2014-07-03 18:00:26.767962
4888,B_lud,484758405899239424,People coming to the 4th of July party tonight like: http://t.co/h1am5WoWWb,37.20956034,-93.29604287,2014-07-03 18:00:26.770086,2014-07-03 18:00:26.770086
4889,bayleecarroll_,484758401654587394,“@DrakeJoshQuotez: 4th of July got me like 🇺🇸 http://t.co/UKi2a3gXBW” @CourtneyLorenzz,34.26963262,-118.90038083,2014-07-03 18:00:26.772273,2014-07-03 18:00:26.772273
4890,PamelaGeee,484758374441971712,"""4th of July needs to happen in college."" @xduffs very very true....",33.83138881,-118.33648386,2014-07-03 18:00:26.774402,2014-07-03 18:00:26.774402
4891,ThatsKirstenx3,484758307899731969,*wet n wild!!! RFT! “@RageOnPaige: 4th of July tomorrow and I'll be at SeaWorld with a pay increase. God bless America 🇺🇸”,28.30265845,-81.34045653,2014-07-03 18:00:26.776454,2014-07-03 18:00:26.776454
4892,anature,484758302426157056,Just 'celebrated' the 4th of July with a group of Americans while in Shanghai. What is my life right now? #perfect #travel #dream,31.30474161,121.49144455,2014-07-03 18:00:26.778549,2014-07-03 18:00:26.778549
4893,midlifenadia,484760507782397952,The countdown has started. Excited to celebrate the 4th of July @HalekulaniHotel #staycation #luckywelivehawaii,21.36263223,-157.93220169,2014-07-03 18:08:56.02114,2014-07-03 18:08:56.02114
4894,HanlonLauren,484760494616485888,4th of July ready 👍☺️🎆 http://t.co/Kv8pb7uYT4,30.47381018,-96.16453565,2014-07-03 18:08:56.023491,2014-07-03 18:08:56.023491
4895,coolkenny,484760473091309569,🎥📷 Pictures don't lie!! This Sunday is the 4th of July 💥Edition of Sunday Fundays cafecirca_atlanta we… http://t.co/EPg1UZhzKj,33.76215247,-84.61352777,2014-07-03 18:08:56.026246,2014-07-03 18:08:56.026246
4896,hanhisrad,484760459850285056,“@imTariik: 4th of July outfit 🇺🇺 http://t.co/3FnXIMFXGP”,42.86745683,-85.69228582,2014-07-03 18:08:56.02909,2014-07-03 18:08:56.02909
4897,laylaoverby1110,484760451113156609,@JoeyGraceffa I'm having a 4th of July party at my house. Wbu @JoeyGraceffa,35.7227344,-77.94019564,2014-07-03 18:08:56.031819,2014-07-03 18:08:56.031819
4898,bLow_bHigh,484760439859867648,🚨WARNING🚨 Get Ready For The 4th Of July EXPLOSION Tomorrow @ Hearts Nightclub!! @BURELLVODKA… http://t.co/5ydjKlA7pf,41.90205237,-87.6538104,2014-07-03 18:08:56.034638,2014-07-03 18:08:56.034638
4899,kimberly_teno,484760436827377664,1 more day of work then hello July 4th weekend 😀,41.0143656,-92.8887692,2014-07-03 18:08:56.037218,2014-07-03 18:08:56.037218
4900,Jim_Reiman,484760419735977984,4th of July Weekend (@ Volmert Manor w/ @the_olilama) http://t.co/ECGcYubzyp,30.43840301,-86.85716591,2014-07-03 18:08:56.03934,2014-07-03 18:08:56.03934
4901,CORNBREAD_52,484760417093169152,@tshack8 4th of July...,34.6845983,-76.9936292,2014-07-03 18:08:56.041431,2014-07-03 18:08:56.041431
4902,BrookeDedeaux,484760405894766593,"4th of July ready! 🇺🇸 @ Destin West Beach &amp; Bay Resort, Fort Walton, Okaloosa Island, FL http://t.co/Gt5jvETnFT",30.39679201,-86.58668389,2014-07-03 18:08:56.043916,2014-07-03 18:08:56.043916
4903,MiggzNtheHood,484760380590129153,@_cassidychanel @KateLynSueee 4th of July weekend duh,39.85647,-80.7791427,2014-07-03 18:08:56.046609,2014-07-03 18:08:56.046609
4904,emalie_leanne,484760363955548160,"""@CocaineSoWhlte: Cocaine so white it wears this on 4th of July http://t.co/FGgUxIpJkX""",33.9427248,-96.4211935,2014-07-03 18:08:56.049458,2014-07-03 18:08:56.049458
4905,lolvanz,484760310935322626,"“@americanapparel: LA employees are ready for fireworks in Red, White &amp; Blue! http://t.co/wa53K1col3 http://t.co/mhNPWgXM41” 😍",21.49036882,-158.07101522,2014-07-03 18:08:56.052307,2014-07-03 18:08:56.052307
4906,_DWAS_,484760288986533889,"#tbt to last 4th of July the best party I've ever been to, I hope tomorrow nite can compare 🍻😎🙌🎊🎆 it was a movie http://t.co/EvW5hRLUW3",28.2836822,-82.6974101,2014-07-03 18:08:56.05534,2014-07-03 18:08:56.05534
4907,ryanforman_,484760284272156675,"4th Of July Weekend 🎇 @ Lake Wedowee, AL http://t.co/g33CkgKPby",33.35356539,-85.54259762,2014-07-03 18:08:56.058209,2014-07-03 18:08:56.058209
4908,_Whitney2014_,484760260532375552,This girl is ready for the 4th of July weekend with great friends and family. Then off to Dallas for two weeks!☺️ #holla,35.29947145,-94.04682191,2014-07-03 18:08:56.060951,2014-07-03 18:08:56.060951
4909,Leesy_19,484760240051593216,Tomoro's the 4th of July !!♬♬ Shit !!! ♬♬,17.88513,-77.63146,2014-07-03 18:08:56.064339,2014-07-03 18:08:56.064339
4910,mr415_,484760220753620992,Pre 4th of July BBQ! Got me putting work at work! #bbq #hotlinks #4thofjuly @ San Francisco Superior… http://t.co/dr4fFFwxuk,37.77461253,-122.40462556,2014-07-03 18:08:56.0671,2014-07-03 18:08:56.0671
4911,kgeee17,484760218023129088,I will not wear red lipstick not even on the 4th of July,39.95075906,-82.73574128,2014-07-03 18:08:56.069373,2014-07-03 18:08:56.069373
4912,MattressWorld_1,484760210188148736,4th of JULY MATTRESS SALE.    #SEALY #mattress #sale @ Mattress World NJ http://t.co/ZwP01i3lUh,40.00278,-75.04129,2014-07-03 18:08:56.071482,2014-07-03 18:08:56.071482
4913,hannalovesyou0,484760202315431936,Car overheating on 4th of July weekend  #justmyluck 🚗♨️,41.88976596,-69.98781223,2014-07-03 18:08:56.073503,2014-07-03 18:08:56.073503
4914,Jordan_OBEY,484760148875816961,"Can't believe I'm probably gonna spend 4th of July at home, doing nothing",25.7396554,-80.38632675,2014-07-03 18:08:56.076304,2014-07-03 18:08:56.076304
4915,camberleeee,484760124137828353,Fav if you work at a grocery store and you don't wanna go to work because it's the day before the 4th of July.,32.96290804,-95.29508582,2014-07-03 18:08:56.078595,2014-07-03 18:08:56.078595
4916,Breeeah,484760078315036672,4th of july parade on main tomorrow.,33.7729851,-118.0245007,2014-07-03 18:08:56.080608,2014-07-03 18:08:56.080608
4917,kathryn_hoppert,484760060287938560,What's better than 4th of July weekend with my girls? 😎🇺🇸🍻☀️👌,45.63402581,-94.21094913,2014-07-03 18:08:56.082674,2014-07-03 18:08:56.082674
4918,prettypoison_,484760053476769792,Got Paid A Day Earlier ?! S/O To The 4th Of July 🙌,41.82048939,-73.11042493,2014-07-03 18:08:56.084714,2014-07-03 18:08:56.084714
4919,The_Finesse_God,484760016524943360,4th Of July Tomorrow😎🙌🎆,41.7021216,-87.6099817,2014-07-03 18:08:56.086899,2014-07-03 18:08:56.086899
4920,mynameisamy23,484760014121205761,“@Borgore: Hidalgo @lictour yall ready for the 4th of July paint party turn up ? http://t.co/UqJYIjmaTq” YES 😘😘 #BootyForBorgore,26.18039599,-97.70180636,2014-07-03 18:08:56.088957,2014-07-03 18:08:56.088957
4921,MANUELBROKER,484760008286928898,"""What to the immigrant is the 4th of July?"". Frederick Douglass.      #immigrationreform @ Delta… http://t.co/WeAMY5n3U9",40.77099438,-73.86350537,2014-07-03 18:08:56.091423,2014-07-03 18:08:56.091423
4922,alexuuuuss,484759936224993280,“@GlaamBam_: so my 4th of july is going to be dry....”,39.91562565,-75.01023336,2014-07-03 18:08:56.093718,2014-07-03 18:08:56.093718
4923,queenisis1976,484759902959984640,Last minute items for my first 4th of July BBQ (@ Fort Lewis Commissary - @yourcommissary) http://t.co/A7IZtNQ1vW,47.09069197,-122.59197106,2014-07-03 18:08:56.095872,2014-07-03 18:08:56.095872
4924,Charley_IDGAF,484759900556234752,"PRE 4TH OF JULY TURNUP THURS, JULY 3RD. TCB RETURNS TO THE ICON 1 NIGHT ONLY PLAYING 3 SETS. 10PM-2AM.… http://t.co/S91MdjXDmV",38.65315456,-76.87784314,2014-07-03 18:08:56.097898,2014-07-03 18:08:56.097898
4925,SCHEIN_like_me,484759871187742721,“@tianaRae_: Everyone's all excited about 4th of July weekend.... I'll be at the Mexican spot making no money” me 2 work no play,39.38244493,-77.27282426,2014-07-03 18:08:56.100112,2014-07-03 18:08:56.100112
4926,imchett,484759858726858753,They are closed on the 4th of July (@ Osteopathic Medical Associates) http://t.co/RjRI9rjdGM,36.14477,-115.21492152,2014-07-03 18:08:56.102784,2014-07-03 18:08:56.102784
4927,ChrissyinNYC,484759825184985088,"Happy 4th of July Eve! Traffic is horrible everywhere, drive safe! #IndependenceEve",42.64100853,-73.74100125,2014-07-03 18:08:56.105033,2014-07-03 18:08:56.105033
4928,__shawnde,484759816754458624,Me &amp; the 4th of july dont get along 😂😂😂😂😂 I hate fire crackers,40.92466791,-74.16202853,2014-07-03 18:08:56.107032,2014-07-03 18:08:56.107032
4929,jrwrght7,484759799003754496,4th of July in SD.. Naww I'll pass ✋,33.20191477,-117.34384946,2014-07-03 18:08:56.109324,2014-07-03 18:08:56.109324
4930,miss_haleyqueen,484759794461331457,It's going to be a good 4th of July weekend http://t.co/7fTKHvmeUM,36.3901197,-84.25832844,2014-07-03 18:08:56.111784,2014-07-03 18:08:56.111784
4931,BlueMonkeyBikes,484759766082654208,Come watch us at the Murray Fun Days 4th of July parade! http://t.co/QchzuN0kak,40.66499992,-111.88874896,2014-07-03 18:08:56.114125,2014-07-03 18:08:56.114125
4932,CamVaccarella62,484759713931075586,Ladies first at the company 4th of July BBQ lunch. #ibhungry @ Tactical Tailor http://t.co/PlwtN4Jf4a,47.159863,-122.474968,2014-07-03 18:08:56.116249,2014-07-03 18:08:56.116249
4933,MeganJahnz,484759683350032385,I wish I had fun festive 4th of July nails,45.11819703,-92.51912655,2014-07-03 18:08:56.118751,2014-07-03 18:08:56.118751
4934,GothamBurgerSC,484759682926804992,Happy 4th of July burger lovers! Stopped into the newcomer for lunch today. This is the RyMikes Burger… http://t.co/0au8mIWxKQ,40.09119981,-74.05522165,2014-07-03 18:08:56.120674,2014-07-03 18:08:56.120674
4935,luisarellano25,484759667105484800,Fuck hardest 4th of July decision ever,33.8065117,-117.217665,2014-07-03 18:08:56.122833,2014-07-03 18:08:56.122833
4936,mahmyoussef,484759580552212480,#USA will celebrate tom the 4th of july. I hope that american citizen recognize how much we consider america the land of racism.,30.2354099,31.4775155,2014-07-03 18:08:56.125054,2014-07-03 18:08:56.125054
4937,taratamborino,484759572809547776,The 4th of July is the best holiday 🇺🇸,40.3418364,-74.45858971,2014-07-03 18:08:56.127305,2014-07-03 18:08:56.127305
4938,Charley_IDGAF,484759523391860736,"PRE 4TH OF JULY TURNUP THURS, JULY 3RD. TCB RETURNS TO THE ICON 1 NIGHT ONLY PLAYING 3 SETS. 10PM-2AM.… http://t.co/UNazzh57on",38.653714,-76.878536,2014-07-03 18:08:56.129383,2014-07-03 18:08:56.129383
4939,axisrealtytrust,484759426705154049,Happy 4th Of July from Axis 🇺🇸           #usa #unitedstates #miami #fl #realestate #axisrealtytrust @… http://t.co/9sUUgrM8c8,25.7357582,-80.23817875,2014-07-03 18:08:56.131658,2014-07-03 18:08:56.131658
4940,lessley_ev,484759319716429825,We're still going to celebrate 4th of July even though we're in Mexico AHAHA,23.9925232,-104.6731639,2014-07-03 18:08:56.133953,2014-07-03 18:08:56.133953
4941,DawnKathleeen,484759298283560960,"And our 4th of July vaca begins! 👯👙☀️ @ Ocean City, Maryland http://t.co/BtdCNXzkpT",38.3915,-75.0697,2014-07-03 18:08:56.135852,2014-07-03 18:08:56.135852
4942,OldCountryStor,484759259297484800,"To celebrate the 4th of July come pick up some red, white, &amp; blue gummy military heroes while they… http://t.co/98ww3kRGkj",41.99761571,-71.24522106,2014-07-03 18:08:56.137933,2014-07-03 18:08:56.137933
4943,marfarae,484759245439504384,My white legs count as the white in my 4th of July outfit right? #fourthofjuly #american #ootd… http://t.co/Eae8LqmOTv,33.41421684,-112.15118035,2014-07-03 18:08:56.140115,2014-07-03 18:08:56.140115
4944,LillianLalo,484759235322847233,Adorable marketing at Zoes Kitchen! They are giving out free 4th of July Koozies! Zoes has come far… http://t.co/rvdKaFgPZP,33.47975293,-86.79057358,2014-07-03 18:08:56.141939,2014-07-03 18:08:56.141939
4945,E93Radio,484759202372403202,@djstevenice is blazing this 4th of July Weekend Mix! It's official we are your 4th of July party station. Make sure you follow the homie!,31.9921495,-81.1324607,2014-07-03 18:08:56.14406,2014-07-03 18:08:56.14406
4946,JM_Munoz66,484759187541352448,Im so glad that we have games tomorrow! Ive always wanted to play on 4th of July,33.9364638,-118.1389588,2014-07-03 18:08:56.146059,2014-07-03 18:08:56.146059
4947,SamuelFrauens,484759181929766912,Happy 4th of July to all my American friends. God bless the USA.,-25.70257617,28.24299716,2014-07-03 18:08:56.14786,2014-07-03 18:08:56.14786
4948,taliclavijo,484759178003902464,Just landed in Cali! Time for some 4th of July Adventures!!! (at @flylaxairport) http://t.co/4PfiSnPXOE,33.94389398,-118.40502262,2014-07-03 18:08:56.149808,2014-07-03 18:08:56.149808
4949,SamOKennedy,484759154536361985,Very excited for a fun 4th of July weekend with my friends and family! 🇺🇸,41.15994376,-101.13538368,2014-07-03 18:08:56.152253,2014-07-03 18:08:56.152253
5208,Jorgeken2012,484763321472524289,http://t.co/0Erd0TtC8J,38.997371,-76.8857921,2014-07-03 18:19:37.158767,2014-07-03 18:19:37.158767
4950,simplychriz,484759111498612737,You just gotta ignite the light and let it shine. Just own the night like the 4th of July… http://t.co/JrIpC4m56q,14.56090205,120.99682748,2014-07-03 18:08:56.154504,2014-07-03 18:08:56.154504
4951,JerryKatz,484759105291419648,Coming here the day before the 4th of July was not a good idea! (@ Walmart Supercenter) https://t.co/JSWvbeNHfH,32.63715016,-85.42162994,2014-07-03 18:08:56.156685,2014-07-03 18:08:56.156685
4952,ByRequestNWA,484759082617012224,"In honor of Independence Day, By Request and By Request for Men will be closed, tomorrow, July 4th. Be… http://t.co/06853lQrks",36.063929,-94.158728,2014-07-03 18:08:56.158875,2014-07-03 18:08:56.158875
4953,SwiftWitts,484759070713200640,Packing for my 4th of July trip!,40.850642,-124.1639962,2014-07-03 18:08:56.16088,2014-07-03 18:08:56.16088
4954,AusmusMelissa,484760873202745344,I really can't believe the 4th of July is tomorrow. 😳,34.61233418,-97.96702746,2014-07-03 18:09:59.042717,2014-07-03 18:09:59.042717
4955,_ryan_bishop_,484760871189479424,Whos with me for 4th of july?😁back of the truck pillows and blankets?any takers? No? Oh ok😒,33.55890153,-117.11158818,2014-07-03 18:09:59.046421,2014-07-03 18:09:59.046421
4956,Alexis_Ann9,484760852248031233,"""@CocaineSoWhlte: Cocaine so white it wears this on 4th of July http://t.co/hmdOv2QIFP"" wears a spatula ?",40.8622604,-86.5007741,2014-07-03 18:09:59.048852,2014-07-03 18:09:59.048852
4957,TanyaAsraf,484760835450228736,Happy 4th of July ! @USSSABasketball @ScorePosted @SFYBA @AAU_Basketball @TanyaAsraf @BreakthruBball @ TarHeels@ http://t.co/FfJQKYhtk2,26.2526938,-80.2506641,2014-07-03 18:09:59.051049,2014-07-03 18:09:59.051049
4958,FackHappy,484760831037411328,Happy 4th of july http://t.co/QOejoaBjIk,14.56506895,121.0136815,2014-07-03 18:09:59.053138,2014-07-03 18:09:59.053138
4959,AusmusMelissa,484760873202745344,I really can't believe the 4th of July is tomorrow. 😳,34.61233418,-97.96702746,2014-07-03 18:10:00.193382,2014-07-03 18:10:00.193382
4960,_ryan_bishop_,484760871189479424,Whos with me for 4th of july?😁back of the truck pillows and blankets?any takers? No? Oh ok😒,33.55890153,-117.11158818,2014-07-03 18:10:00.196011,2014-07-03 18:10:00.196011
4961,Alexis_Ann9,484760852248031233,"""@CocaineSoWhlte: Cocaine so white it wears this on 4th of July http://t.co/hmdOv2QIFP"" wears a spatula ?",40.8622604,-86.5007741,2014-07-03 18:10:00.197964,2014-07-03 18:10:00.197964
4962,TanyaAsraf,484760835450228736,Happy 4th of July ! @USSSABasketball @ScorePosted @SFYBA @AAU_Basketball @TanyaAsraf @BreakthruBball @ TarHeels@ http://t.co/FfJQKYhtk2,26.2526938,-80.2506641,2014-07-03 18:10:00.199981,2014-07-03 18:10:00.199981
4963,FackHappy,484760831037411328,Happy 4th of july http://t.co/QOejoaBjIk,14.56506895,121.0136815,2014-07-03 18:10:00.202076,2014-07-03 18:10:00.202076
4964,AusmusMelissa,484760873202745344,I really can't believe the 4th of July is tomorrow. 😳,34.61233418,-97.96702746,2014-07-03 18:10:01.379302,2014-07-03 18:10:01.379302
4965,_ryan_bishop_,484760871189479424,Whos with me for 4th of july?😁back of the truck pillows and blankets?any takers? No? Oh ok😒,33.55890153,-117.11158818,2014-07-03 18:10:01.382743,2014-07-03 18:10:01.382743
4966,Alexis_Ann9,484760852248031233,"""@CocaineSoWhlte: Cocaine so white it wears this on 4th of July http://t.co/hmdOv2QIFP"" wears a spatula ?",40.8622604,-86.5007741,2014-07-03 18:10:01.385087,2014-07-03 18:10:01.385087
4967,TanyaAsraf,484760835450228736,Happy 4th of July ! @USSSABasketball @ScorePosted @SFYBA @AAU_Basketball @TanyaAsraf @BreakthruBball @ TarHeels@ http://t.co/FfJQKYhtk2,26.2526938,-80.2506641,2014-07-03 18:10:01.387094,2014-07-03 18:10:01.387094
4968,FackHappy,484760831037411328,Happy 4th of july http://t.co/QOejoaBjIk,14.56506895,121.0136815,2014-07-03 18:10:01.389148,2014-07-03 18:10:01.389148
4969,AusmusMelissa,484760873202745344,I really can't believe the 4th of July is tomorrow. 😳,34.61233418,-97.96702746,2014-07-03 18:10:02.384929,2014-07-03 18:10:02.384929
4970,_ryan_bishop_,484760871189479424,Whos with me for 4th of july?😁back of the truck pillows and blankets?any takers? No? Oh ok😒,33.55890153,-117.11158818,2014-07-03 18:10:02.388257,2014-07-03 18:10:02.388257
4971,Alexis_Ann9,484760852248031233,"""@CocaineSoWhlte: Cocaine so white it wears this on 4th of July http://t.co/hmdOv2QIFP"" wears a spatula ?",40.8622604,-86.5007741,2014-07-03 18:10:02.390221,2014-07-03 18:10:02.390221
4972,TanyaAsraf,484760835450228736,Happy 4th of July ! @USSSABasketball @ScorePosted @SFYBA @AAU_Basketball @TanyaAsraf @BreakthruBball @ TarHeels@ http://t.co/FfJQKYhtk2,26.2526938,-80.2506641,2014-07-03 18:10:02.392249,2014-07-03 18:10:02.392249
4973,FackHappy,484760831037411328,Happy 4th of july http://t.co/QOejoaBjIk,14.56506895,121.0136815,2014-07-03 18:10:02.394914,2014-07-03 18:10:02.394914
4974,MollieSchane,484760992694669313,@2morrowknight thanks for the retweet! Have 4th of July!!,37.81719564,-122.22862037,2014-07-03 18:10:50.987054,2014-07-03 18:10:50.987054
4975,AusmusMelissa,484760873202745344,I really can't believe the 4th of July is tomorrow. 😳,34.61233418,-97.96702746,2014-07-03 18:10:50.99048,2014-07-03 18:10:50.99048
